,,,,,PLAYER STATS,,,,,,,,,,,,,,,,
Player,Team,Age,Pos,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%
Dawson Mercer,N.J,24,"C,RW",82.0300000000000000000000000,17.2644273762812000000000000,0.2464306381624700000000000,0.2279810987579700000000000,0.4744117369204390000000000,1.7483122711390700000000000,0.0496360374723857000000000,0.0902689488907948000000000,0.0095359533566627200000000,0.0128399862464795000000000,0.6606759574735490000000000,0.5166210603294090000000000,0.0359542142743871000000000,0.2436430525473450000000000,0.0386730044287523000000000,1.1712413286697400000000000,1.5881646391287900000000000,0.4244541551108420000000000
Ross Colton,COL,29,"C,LW",77.9275000000000000000000000,14.1853952633322000000000000,0.2258704853071430000000000,0.2463667754421980000000000,0.4722372607493400000000000,1.9444339753882200000000000,0.0458566709392306000000000,0.0876286353442194000000000,0.0005157870157166440000000,0.0008577251975159300000000,0.6175444691729980000000000,2.0644988885792200000000000,0.0684094889233806000000000,0.4603723755195820000000000,0.0355973964057767000000000,1.5976961357037900000000000,1.6871787688995400000000000,0.4863795980373030000000000
Pius Suter,STL,29,"C,LW",79.4900000000000000000000000,16.1255272032803000000000000,0.2507276994668320000000000,0.2210191262069870000000000,0.4717468256738180000000000,1.5931436729641000000000000,0.0060645356954125100000000,0.0172293909515329000000000,0.0121066548788146000000000,0.0196466562957313000000000,0.4991954297661610000000000,0.7828560568813780000000000,0.0149090502092890000000000,0.2361550989330370000000000,0.0389673169051380000000000,4.1590921608570900000000000,4.9692182352532400000000000,0.4556256284437170000000000
Owen Power,BUF,23,D,80.3725000000000000000000000,22.8704602831134000000000000,0.0824844426814349000000000,0.3877223336314290000000000,0.4702067763128650000000000,1.6969414175955700000000000,0.0068410816251313400000000,0.0782191598712698000000000,0.0004200974914774880000000,0.0083134430350378800000000,1.5464816744814100000000000,0.5459925975511660000000000,-0.0000868463698132534000000,0.3009535840212260000000000,0.0118756861329783000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Brock Faber,MIN,23,D,81.1200000000000000000000000,25.3455757204210000000000000,0.1182708466352890000000000,0.3490484607010180000000000,0.4673193073363070000000000,1.6682302286720400000000000,0.0210852380192524000000000,0.1274805738322280000000000,0.0003511573570543160000000,0.0074247343012811000000000,1.6262062188989100000000000,0.6281831295397260000000000,0.0037324366561564900000000,0.3844512615576540000000000,0.0181897077030507000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Ryan Strome,ANA,32,C,81.6175000000000000000000000,15.0079132036691000000000000,0.1427189139240000000000000,0.3218366493398720000000000,0.4645555632638720000000000,1.5244518405310900000000000,0.0122351261435941000000000,0.0690030377473050000000000,0.0006118946347369260000000,0.0010175468370591800000000,0.3769595287612320000000000,0.6721580101861870000000000,-0.0645159539536344000000000,0.6844242160806100000000000,0.0208639395471621000000000,5.1900625880262900000000000,6.6978015599195500000000000,0.4365849511262380000000000
Nick Paul,T.B,31,"C,LW",70.0000000000000000000000000,15.2521813859281000000000000,0.2372819463104050000000000,0.2267106738136350000000000,0.4639926201240400000000000,1.6682986510004100000000000,0.0275322286166921000000000,0.0485876021172817000000000,0.0011072398453687600000000,0.0060264965782069800000000,0.4376273001481400000000000,0.9670428842929490000000000,0.0731883643249624000000000,0.2738984380809910000000000,0.0399219225251527000000000,5.2126163820266700000000000,4.7213010462937700000000000,0.5247291835913710000000000
Zach Benson,BUF,20,LW,78.3750000000000000000000000,16.1750262867755000000000000,0.1758324945596090000000000,0.2857005426918890000000000,0.4615330372514980000000000,1.7011073684732800000000000,0.0302092205389078000000000,0.0604450998756741000000000,0.0013861176797056800000000,0.0023050368163184400000000,0.4555227011821700000000000,0.5986133026204550000000000,0.0193736791678488000000000,0.5927619288547340000000000,0.0253154588851760000000000,0.0704666527971507000000000,0.2289375495662520000000000,0.2353562583320770000000000
Bobby McMann,TOR,29,LW,74.4350000000000000000000000,14.1812708567238000000000000,0.2583578391665170000000000,0.2029454576119500000000000,0.4613032967784670000000000,2.2033977782547400000000000,0.0250358413099055000000000,0.0489559519909295000000000,0.0001740821742414430000000,0.0002894889997914800000000,0.3501791999783340000000000,1.8258711031179500000000000,0.0646459550087379000000000,0.4257802843414370000000000,0.0377018515615648000000000,0.0902453888725211000000000,0.1808460899582600000000000,0.3328964424177040000000000
Alex Killorn,ANA,36,"C,LW,RW",79.4175000000000000000000000,15.5951280897418000000000000,0.2265864663942930000000000,0.2345951232975300000000000,0.4611815896918230000000000,1.5447074444854300000000000,0.0105105140974019000000000,0.0273758531717128000000000,0.0101496859891219000000000,0.0200842132839052000000000,0.3346435926552380000000000,0.9159770132358410000000000,-0.0433475684053641000000000,0.4356178658147760000000000,0.0331244556665633000000000,0.0953603663172771000000000,0.1400898781238290000000000,0.4050128151008560000000000
Brandt Clarke,L.A,23,D,79.0200000000000000000000000,19.3051898930124000000000000,0.0817323062529895000000000,0.3782825450054450000000000,0.4600148512584340000000000,1.8975116496500500000000000,0.0131843469377802000000000,0.1194233033181930000000000,0.0000232103140831651000000,0.0001261811576617430000000,1.7135837971539500000000000,0.6281842268212200000000000,0.0338762025468271000000000,0.6432276991521800000000000,0.0125235047327351000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Taylor Hall,CAR,34,LW,69.1425000000000000000000000,14.5040550918413000000000000,0.1971839133685980000000000,0.2625462895842590000000000,0.4597302029528560000000000,1.7071552999967700000000000,0.0432817192504628000000000,0.0888552136049045000000000,0.0001146099564545830000000,0.0001905900004107590000000,0.4782232001995700000000000,0.6143093137248330000000000,0.0561884399318510000000000,0.4021438652035950000000000,0.0333402251143035000000000,0.4717941665907010000000000,0.5287033228361480000000000,0.4715595706901530000000000
Gustav Forsling,FLA,29,D,81.2625000000000000000000000,23.0316336947409000000000000,0.1363381869812200000000000,0.3232111845938350000000000,0.4595493715750550000000000,2.3219786757728300000000000,0.0039249797540869400000000,0.0184278443167351000000000,0.0003172014093970110000000,0.0103582408338802000000000,1.2695244157283800000000000,1.0949926361269300000000000,0.0978195754274009000000000,0.3886183046520600000000000,0.0200341840794851000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Ryan Hartman,MIN,31,"C,RW",76.3225000000000000000000000,14.6343974261902000000000000,0.2002866540729350000000000,0.2591839930922880000000000,0.4594706471652230000000000,2.1231701895466000000000000,0.0345171225913778000000000,0.0757893075490288000000000,0.0021226422978903900000000,0.0032794355635039300000000,0.6273359370002710000000000,0.9899445923956790000000000,0.0207364968813161000000000,0.6947182404410600000000000,0.0308034972104588000000000,3.9826095713939600000000000,4.6040854899295200000000000,0.4638116927352620000000000
Ridly Greig,OTT,23,"C,RW",78.7450000000000000000000000,16.7975237077392000000000000,0.1916950102197170000000000,0.2670958034995130000000000,0.4587908137192300000000000,1.5647466472197800000000000,0.0365858809732056000000000,0.0963703837075470000000000,0.0214006021860166000000000,0.0381873343352432000000000,0.6017411657284100000000000,1.6943204759039600000000000,0.0091169202302329900000000,0.7605783312721830000000000,0.0320247206548202000000000,2.5772624150941200000000000,2.6056097880921200000000000,0.4972652834290830000000000
Nino Niederreiter,WPG,33,LW,80.9425000000000000000000000,14.8988922524390000000000000,0.2236446155311710000000000,0.2335269376148100000000000,0.4571715531459800000000000,1.9342821519704900000000000,0.0369304398395978000000000,0.0856154867495239000000000,0.0000133150965579255000000,0.0000221422670154312000000,0.4898642070289000000000000,1.6665467450513200000000000,0.0552161259830111000000000,0.3389291067359670000000000,0.0383023973440584000000000,0.2558968950476230000000000,0.2684302898429930000000000,0.4880481165610520000000000
Alex Laferriere,L.A,24,RW,80.7050000000000000000000000,15.1434363057622000000000000,0.2125312846336390000000000,0.2421599168218990000000000,0.4546912014555380000000000,2.1926343179467000000000000,0.0221266610875841000000000,0.0593068292143006000000000,0.0004488008859220790000000,0.0007463309792472880000000,0.4830305414684630000000000,1.4291985586915900000000000,0.0393809324954044000000000,0.3924166448828620000000000,0.0325652935905782000000000,0.4443323137516280000000000,0.5664051747070320000000000,0.4396119851349530000000000
Neal Pionk,WPG,30,D,79.7225000000000000000000000,22.0193780514316000000000000,0.1043663142978790000000000,0.3490586604927090000000000,0.4534249747905880000000000,1.7586633465807700000000000,0.0247622199373776000000000,0.0943609953415809000000000,0.0003859109598311940000000,0.0089726042159347900000000,1.5419319288580700000000000,1.8836619263599100000000000,0.0453410410205494000000000,0.5908149093810340000000000,0.0178742512091248000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Reilly Smith,VGK,35,RW,80.2725000000000000000000000,13.9748264232447000000000000,0.1641258622223450000000000,0.2889986434100320000000000,0.4531245056323770000000000,1.5642233021412100000000000,0.0180386144151798000000000,0.0514050018602948000000000,0.0124038649921744000000000,0.0163956783182220000000000,0.4397954250140040000000000,0.6801029970500290000000000,0.0718361978548532000000000,0.2518953757028760000000000,0.0279103342115518000000000,0.0502553943562087000000000,0.0807236795349035000000000,0.3836902557273220000000000
Evgeny Dadonov,N.J,37,RW,76.5125000000000000000000000,13.1334544766380000000000000,0.2052520974144340000000000,0.2440071885733560000000000,0.4492592859877900000000000,1.4386508728996700000000000,0.0298696905939818000000000,0.0654462185138009000000000,0.0000394570786527772000000,0.0000656149331984100000000,0.4490744552514610000000000,0.6496016917925890000000000,0.0327096790003976000000000,0.2018733860493600000000000,0.0322107483529944000000000,0.0015676719684237600000000,0.0209291361741872000000000,0.0696841951305280000000000
Justin Faulk,STL,34,D,78.2950000000000000000000000,20.3243499731598000000000000,0.0656315111176861000000000,0.3832321128079280000000000,0.4488636239256150000000000,1.6138803558338500000000000,0.0146538826317093000000000,0.0928494933046535000000000,0.0002430543971024790000000,0.0046751719975850100000000,1.3967937460496200000000000,1.0705267795428100000000000,-0.0138739124178268000000000,0.3948393098529870000000000,0.0102002447201662000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Mavrik Bourque,DAL,24,"C,RW",77.6200000000000000000000000,14.5043882501120000000000000,0.1913851124131390000000000,0.2569665966721340000000000,0.4483517090852730000000000,1.4012752327170500000000000,0.0429697857305040000000000,0.1146496656788300000000000,0.0007479534679008630000000,0.0012438051297135200000000,0.5238859148109040000000000,0.8137024793887330000000000,0.0611939684638935000000000,0.2326206400618670000000000,0.0313884126333000000000000,2.5180340030474000000000000,2.9393586270555200000000000,0.4613987253103160000000000
Adam Lowry,WPG,33,C,65.0000000000000000000000000,15.4191907557042000000000000,0.1910056179492390000000000,0.2549960796261410000000000,0.4460016975753800000000000,1.4186981062032800000000000,0.0006370273438794610000000,0.0021538203910944000000000,0.0073635815868366200000000,0.0196003554191970000000000,0.7693919854706620000000000,1.8508615753344600000000000,0.0643914027887802000000000,0.5038514696509390000000000,0.0327124936867505000000000,8.0352788927572400000000000,7.9035840685065400000000000,0.5041312490285780000000000
Ryan Leonard,WSH,21,RW,74.5000000000000000000000000,15.0918470472053000000000000,0.2096632421991350000000000,0.2358288551190060000000000,0.4454920973181410000000000,1.9167748518989900000000000,0.0341686399601662000000000,0.0848176283938722000000000,0.0006113610982162840000000,0.0010166595954195100000000,0.4710272976431940000000000,1.3627804771106200000000000,0.0151087080180220000000000,0.5235991998825680000000000,0.0336034056324149000000000,0.1182746633793520000000000,0.0000000000000000000000000,1.0000000000000000000000000
Travis Sanheim,PHI,29,D,81.7925000000000000000000000,24.8044348846036000000000000,0.1126613803945080000000000,0.3322026818955740000000000,0.4448640622900820000000000,1.7713906152433800000000000,0.0011748785140967100000000,0.0313392307742477000000000,0.0055633367413197700000000,0.0278957287129176000000000,2.0078202202343400000000000,1.0537284318486000000000000,-0.0552469980205709000000000,0.5605129723250200000000000,0.0162574546971105000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Elmer Soderblom,DET,24,LW,58.2900000000000000000000000,12.2343210938270000000000000,0.1879972092846400000000000,0.2540455166025400000000000,0.4420427258871800000000000,1.5422145974226300000000000,0.0036269608078366800000000,0.0082130076844267400000000,0.0000000000000000000000000,0.0000000000000000000000000,0.4761477401342010000000000,1.3997816740183500000000000,-0.0170619548590087000000000,0.2933039696718780000000000,0.0260730510565699000000000,0.1266931829696850000000000,0.3574911486851480000000000,0.2616631201936610000000000
Philip Tomasino,PIT,24,"C,RW",67.5650000000000000000000000,13.7561447473644000000000000,0.1832445613750300000000000,0.2585420998358680000000000,0.4417866612108990000000000,1.6926505839334600000000000,0.0408696768416134000000000,0.1112197719642370000000000,0.0000142761014208927000000,0.0000237403647976272000000,0.4278525251654700000000000,0.9883647724326700000000000,-0.0804609951731051000000000,0.2587276930418090000000000,0.0205787513694015000000000,0.1030316934978400000000000,0.2346881616615290000000000,0.3050803555782040000000000
Alex Wennberg,S.J,31,C,80.7300000000000000000000000,17.8508280998327000000000000,0.1446480918100740000000000,0.2961131234412340000000000,0.4407612152513090000000000,1.1254916831777200000000000,0.0279651996306230000000000,0.0673048841933148000000000,0.0043599019755199900000000,0.0054472939545248700000000,0.9559855644447050000000000,0.5062618919235600000000000,-0.0979682005377559000000000,0.2369278896819430000000000,0.0175411404345794000000000,6.4593695348437200000000000,7.3840033221189600000000000,0.4666037389576560000000000
Fabian Zetterlund,OTT,26,RW,80.8850000000000000000000000,14.7425644792134000000000000,0.2029032348531300000000000,0.2368210942335180000000000,0.4397243290866490000000000,1.9373573230275000000000000,0.0432873531332651000000000,0.0933386001123504000000000,0.0004079019306682940000000,0.0004934788016610570000000,0.7611374096356090000000000,1.4128484302297100000000000,0.0179628426097446000000000,0.2551615093677570000000000,0.0338971755638454000000000,0.2633476589998120000000000,0.3109511253768150000000000,0.4585551391784040000000000
Kirby Dach,MTL,25,"C,RW",64.1925000000000000000000000,15.6493789189432000000000000,0.1921013097067180000000000,0.2470699695258010000000000,0.4391712792325200000000000,1.5624331489238500000000000,0.0240269652819465000000000,0.0838370622175635000000000,0.0045265769721072300000000,0.0193995899669978000000000,0.6334664613342780000000000,1.5406121183955700000000000,-0.0152906466774279000000000,0.5866065462758160000000000,0.0300593173574588000000000,1.5801607303763000000000000,2.4226511658316100000000000,0.3947626746770890000000000
Josh Doan,BUF,24,RW,62.4150000000000000000000000,13.4630162594901000000000000,0.1810135202346370000000000,0.2563109286877020000000000,0.4373244489223390000000000,1.6900994796776600000000000,0.0470485562375382000000000,0.0829035143260050000000000,0.0003445689077864240000000,0.0005729989811362780000000,0.3487051094728590000000000,0.9539976543673870000000000,0.0281891974260132000000000,0.2368333012403240000000000,0.0260613963342677000000000,0.6771084838197200000000000,0.9645773591077200000000000,0.4124470505345320000000000
Bowen Byram,BUF,24,D,76.7925000000000000000000000,21.0583093197956000000000000,0.1155607995579140000000000,0.3209954930830480000000000,0.4365562926409620000000000,1.1858255343150300000000000,0.0085489170329613700000000,0.0498396976163893000000000,0.0019570915073088300000000,0.0079224473484651600000000,1.4001229000748200000000000,1.0572070600197700000000000,0.0044787415972551600000000,0.5663642619599840000000000,0.0166378500019215000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Ilya Mikheyev,CHI,31,RW,77.5250000000000000000000000,15.0356591987357000000000000,0.2161363863455330000000000,0.2194624321387600000000000,0.4355988184842930000000000,1.7232544042490400000000000,0.0004785846930631570000000,0.0011563716119159100000000,0.0237647512029339000000000,0.0252416408426787000000000,0.2610311988631510000000000,0.5341426970713050000000000,-0.0738898497667980000000000,0.1796232950116330000000000,0.0297828127493256000000000,0.0312947851036457000000000,0.1519583231121800000000000,0.1707735569035390000000000
Evan Rodrigues,FLA,32,"C,LW,RW",80.4550000000000000000000000,13.3325080714771000000000000,0.1759052114023050000000000,0.2575942877178460000000000,0.4334994991201510000000000,1.9844768090549400000000000,0.0414327359235477000000000,0.0906494905921804000000000,0.0001559339086066300000000,0.0002593094406869090000000,0.3207703272978710000000000,1.3298595765026600000000000,0.0741799588186210000000000,0.3685817774124560000000000,0.0258483515426238000000000,1.2491185812891500000000000,1.3660842214161800000000000,0.4776373671659350000000000
J.T. Compher,DET,30,C,80.2775000000000000000000000,15.9358195148339000000000000,0.1577949533375790000000000,0.2752747118953850000000000,0.4330696652329650000000000,1.2372726628965100000000000,0.0402518171460352000000000,0.0851564311874270000000000,0.0078297600399718200000000,0.0089724190967644500000000,0.7284855147816880000000000,0.5181191113365070000000000,-0.0343190130530266000000000,0.2720311622917570000000000,0.0218843454671212000000000,5.9939353639217800000000000,7.0266944871042000000000000,0.4603414299078230000000000
Eeli Tolvanen,SEA,26,"LW,RW",79.6150000000000000000000000,14.1176683266758000000000000,0.2409074182548270000000000,0.1920581127065880000000000,0.4329655309614150000000000,1.6490487060146100000000000,0.0101384878752560000000000,0.0334473059535094000000000,0.0013323592966536000000000,0.0022156396071672400000000,0.7896107876490260000000000,2.4894623180363900000000000,-0.0620868170063566000000000,0.2856231182847710000000000,0.0331264898117296000000000,0.0678565776600655000000000,0.1142319536808310000000000,0.3726570650022330000000000
Isaac Howard,EDM,21,LW,72.0000000000000000000000000,14.5000000000000000000000000,0.1866929485903980000000000,0.2454893569011990000000000,0.4321823054915980000000000,1.6457495413017000000000000,0.0378010678370959000000000,0.0875070685381024000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.4231707317073170000000000,0.9810298102981040000000000,0.1002314123501970000000000,0.2777777777777780000000000,0.0309254546639317000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Christian Dvorak,PHI,30,C,73.0800000000000000000000000,15.7647435160061000000000000,0.1698380906138330000000000,0.2610971619531040000000000,0.4309352525669370000000000,1.4017106003647800000000000,0.0293785944843738000000000,0.0704021810424546000000000,0.0036147465914890000000000,0.0048643482819389500000000,0.8190727668370570000000000,0.6378733583060320000000000,-0.0542741335087501000000000,0.2197545630621260000000000,0.0245082658700740000000000,7.3000182512146800000000000,5.9606734254378800000000000,0.5505005643157710000000000
Hampus Lindholm,BOS,32,D,72.0000000000000000000000000,22.1097265263426000000000000,0.0835107478834772000000000,0.3464060569251010000000000,0.4299168048085780000000000,1.6358277954599300000000000,0.0094004986549011800000000,0.0891825880080929000000000,0.0004763096706219980000000,0.0021688929244080500000000,1.4139847700955200000000000,0.8815858466831520000000000,-0.0140842953719684000000000,0.5956939980756400000000000,0.0113023694131905000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Adam Gaudette,S.J,29,"C,RW",66.8525000000000000000000000,13.7940824651744000000000000,0.2629410531806900000000000,0.1667073655799840000000000,0.4296484187606740000000000,1.4863644854554400000000000,0.0422979315075790000000000,0.0656944224766184000000000,0.0004555661472253210000000,0.0007575812335397650000000,0.4703693497230330000000000,1.1677047088766600000000000,-0.0644513593994720000000000,0.2917281825285940000000000,0.0318862549940494000000000,2.8083662088299300000000000,2.8832326486025400000000000,0.4934230748118490000000000
Nils Hoglander,VAN,25,LW,74.2800000000000000000000000,13.6408870540898000000000000,0.2072514974236480000000000,0.2221229423931930000000000,0.4293744398168400000000000,1.4135064137665100000000000,0.0107007349627908000000000,0.0322513934192434000000000,0.0000685733937866389000000,0.0001140337502452650000000,0.3489356530393230000000000,1.1917328441723800000000000,0.0352254672907372000000000,0.4505047554742630000000000,0.0327261788715609000000000,0.0008139191067045870000000,0.0161565886379268000000000,0.0479607987546552000000000
Charlie Coyle,CBJ,34,"C,RW",82.2075000000000000000000000,14.6549657479250000000000000,0.1798651338820280000000000,0.2462204071746650000000000,0.4260855410566930000000000,1.2375265471293800000000000,0.0053373265518434500000000,0.0104431579635038000000000,0.0052852287738075100000000,0.0214564249579761000000000,0.6711145438513830000000000,1.2424014114644100000000000,-0.0237166209666429000000000,0.3193770437893260000000000,0.0247356769501013000000000,4.7530138593031100000000000,4.6454444508249900000000000,0.5057227156267850000000000
Noah Cates,PHI,27,C,78.1575000000000000000000000,15.5417065652009000000000000,0.1719555626608630000000000,0.2514299198864340000000000,0.4233854825472980000000000,1.3538168184789800000000000,0.0068766812185744500000000,0.0179235273269350000000000,0.0039156218757767800000000,0.0153013854359829000000000,0.6827993751515070000000000,1.0592560197194500000000000,-0.0381271846255606000000000,0.1809846347441240000000000,0.0248138249334944000000000,5.4317380935723300000000000,7.2283671217446200000000000,0.4290436770620740000000000
James Van Riemsdyk,DET,36,LW,76.4650000000000000000000000,12.4979288888054000000000000,0.1610033862480280000000000,0.2600608927862630000000000,0.4210642790342910000000000,1.2938898028255900000000000,0.0215233755032132000000000,0.0442228405916017000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.2813667424658020000000000,0.6198569605873890000000000,-0.0145481733573973000000000,0.3179985949421990000000000,0.0223293182164723000000000,0.1103197051213790000000000,0.1572792875476800000000000,0.4122575500790890000000000
Mason Lohrei,BOS,25,D,71.4050000000000000000000000,19.6215024299919000000000000,0.0777074889935359000000000,0.3420065548837120000000000,0.4197140438772480000000000,1.2289439810023300000000000,0.0184621396242867000000000,0.1776025518434730000000000,0.0001763009191771150000000,0.0009584469214371040000000,1.4074349246092300000000000,0.6428118835947490000000000,-0.0736960871072743000000000,0.3505484053373590000000000,0.0105169546320175000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Brendan Gallagher,MTL,33,RW,76.8425000000000000000000000,13.5306342429116000000000000,0.2156655342723900000000000,0.1986833643641490000000000,0.4143488986365390000000000,1.8063190612614000000000000,0.0280380858724744000000000,0.0527855703960551000000000,0.0000524124409095812000000,0.0000871589820247813000000,0.4614531437553760000000000,1.0423887245272800000000000,0.0168985779103112000000000,0.5382115154782330000000000,0.0337465618930809000000000,0.0307041354554256000000000,0.1213363643595670000000000,0.2019470831310560000000000
Victor Olofsson,UFA,30,"LW,RW",72.4525000000000000000000000,13.2195204291049000000000000,0.2175351533870620000000000,0.1963525390420370000000000,0.4138876924290990000000000,1.6713538903220500000000000,0.0464832114864006000000000,0.0760105919633768000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.3177891549295300000000000,0.5772859870778800000000000,0.0055316361246442900000000,0.2032406738045600000000000,0.0342837404222189000000000,0.0113553868356061000000000,0.0876301396507305000000000,0.1147176485157510000000000
Andrew Mangiapane,EDM,29,"LW,RW",80.8900000000000000000000000,13.9440921663489000000000000,0.1729869395914880000000000,0.2403830982645480000000000,0.4133700378560350000000000,1.4131776700838500000000000,0.0125837638786191000000000,0.0401737932427887000000000,0.0023109069890827400000000,0.0034050276793815100000000,0.4000669361944900000000000,1.0395144559200800000000000,0.0958931806121132000000000,0.3743347087479910000000000,0.0286550713253023000000000,0.0638342211428950000000000,0.0851054578353477000000000,0.4285911019871340000000000
Jaccob Slavin,CAR,31,D,80.9375000000000000000000000,22.5032335720577000000000000,0.0842981307212910000000000,0.3279240062208610000000000,0.4122221369421520000000000,1.6391483518940600000000000,0.0003556719686489850000000,0.0024928113195859000000000,0.0068303554000830200000000,0.0270474021683896000000000,1.7328735950658400000000000,0.5230784304233110000000000,0.0898512845062156000000000,0.1826921139273010000000000,0.0142532857115433000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Sean Durzi,UTA,27,D,74.9800000000000000000000000,19.8428063795732000000000000,0.1051286251674910000000000,0.3060983281460910000000000,0.4112269533135830000000000,1.4557417765699900000000000,0.0156913044112851000000000,0.0935619067060289000000000,0.0000992603732206690000000,0.0005396216853439820000000,1.6641858122442900000000000,0.7893893321927150000000000,-0.0035200253438847700000000,0.5933941776686730000000000,0.0159924785811885000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Zayne Parekh,CGY,19,D,35.0000000000000000000000000,16.0000000000000000000000000,0.0914634146341463000000000,0.3195121951219510000000000,0.4109756097560980000000000,1.7042682926829300000000000,0.0175870304697112000000000,0.0790243902439024000000000,0.0000000000000000000000000,0.0000000000000000000000000,1.1024390243902400000000000,2.3334146341463400000000000,-0.0476827978449548000000000,1.1963414634146300000000000,0.0128804722749751000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Mackie Samoskevich,FLA,23,RW,76.3700000000000000000000000,11.8392790542608000000000000,0.1902104021104780000000000,0.2199541739211020000000000,0.4101645760315800000000000,1.7083558940555200000000000,0.0492574992707463000000000,0.1313884191810820000000000,0.0000983931864720576000000,0.0001636224114399390000000,0.4460952262746370000000000,1.6732087373929600000000000,0.0539328419057702000000000,0.2076191178665410000000000,0.0279504245588885000000000,0.0000000000000000000000000,0.0146196118815883000000000,0.0000000000000000000000000
Gabriel Perreault,NYR,19,RW,68.0000000000000000000000000,14.0000000000000000000000000,0.1555452708806710000000000,0.2539426949321700000000000,0.4094879658128410000000000,1.4993554560659900000000000,0.0297916246950033000000000,0.0784293326666000000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.4195121951219510000000000,1.6176664469347400000000000,0.0215678158359079000000000,0.6756756756756760000000000,0.0259860959122602000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Zeev Buium,MIN,20,D,70.0000000000000000000000000,18.0000000000000000000000000,0.0953291335516780000000000,0.3132169543355540000000000,0.4085460878872320000000000,1.7417657661829900000000000,0.0182125962923751000000000,0.0780525814963561000000000,0.0000000000000000000000000,0.0000000000000000000000000,1.1975609756097600000000000,1.7717073170731700000000000,0.0289308021616172000000000,0.7951219512195120000000000,0.0146613398332833000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Cole Sillinger,CBJ,22,"C,RW",76.7025000000000000000000000,15.1159516846306000000000000,0.1511606940864940000000000,0.2566053262985550000000000,0.4077660203850490000000000,1.7327508889881000000000000,0.0224832773915343000000000,0.0373138039184572000000000,0.0072715218498840200000000,0.0173161390257755000000000,0.6098380959266720000000000,1.1784072809404300000000000,-0.0489514842373363000000000,0.4189291334424840000000000,0.0207881428477907000000000,4.4558436214074900000000000,5.2516293053770500000000000,0.4590116969693600000000000
Jordan Staal,CAR,37,C,80.4125000000000000000000000,14.7610877726398000000000000,0.1545952136590020000000000,0.2524358980468440000000000,0.4070311117058460000000000,1.4005716356188400000000000,0.0007646398361954270000000,0.0017314752442107600000000,0.0160995774113061000000000,0.0238560149886641000000000,0.5373104002332480000000000,1.6707379058527100000000000,0.0729527899003238000000000,0.3545972677403430000000000,0.0261392480600085000000000,9.4274027495227600000000000,7.3889097391423700000000000,0.5606105830798050000000000
Oliver Ekman-Larsson,TOR,34,D,78.0675000000000000000000000,20.4817124292190000000000000,0.0803482447692082000000000,0.3253994608072590000000000,0.4057477055764670000000000,1.5835721762722700000000000,0.0182609373927902000000000,0.0959786291335507000000000,0.0001587499106885780000000,0.0021930003683044900000000,1.1128755301793100000000000,1.3517604679564600000000000,0.0506749168335059000000000,0.6205122579081150000000000,0.0117251236010242000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Artyom Levshunov,CHI,20,D,78.0000000000000000000000000,20.6671302086637000000000000,0.0552956606262667000000000,0.3499004220878050000000000,0.4051960827140720000000000,1.3844140196785700000000000,0.0135642108814350000000000,0.1350613311920560000000000,0.0000601945142041478000000,0.0003272430291098340000000,1.3552896692580600000000000,1.2066901932586200000000000,-0.1048864442907600000000000,0.4736505460368630000000000,0.0076195421517298700000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Jordan Martinook,CAR,33,LW,81.4975000000000000000000000,14.7198860153080000000000000,0.1693729590291960000000000,0.2344774571023440000000000,0.4038504161315400000000000,1.5155719818732600000000000,0.0007288074171481940000000,0.0016503351523876800000000,0.0050113418625273300000000,0.0127261376696570000000000,0.5640355413548000000000000,0.9708096215271340000000000,0.0766267775294799000000000,0.4072270363565330000000000,0.0286378969046693000000000,0.4326178909619740000000000,0.4676934206517040000000000,0.4805203326686740000000000
